[2023-03-17:21:15:05] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-24:20:13:10] | INFO | query execution done
[2023-03-24:20:13:10] | INFO | query: [ROLLBACK]
[2023-03-24:20:13:10] | INFO | query execution done
[2023-03-24:20:13:10] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-24:20:13:11] | INFO | query execution done
[2023-03-24:20:13:13] | INFO | query: [ROLLBACK]
[2023-03-24:20:13:13] | INFO | query execution done
[2023-03-24:20:15:54] | INFO | query: [ROLLBACK]
[2023-03-24:20:15:55] | INFO | query execution done
[2023-03-24:20:15:55] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select concat(SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-24:20:15:55] | INFO | query execution done
[2023-03-24:20:15:55] | INFO | query: [ROLLBACK]
[2023-03-24:20:15:55] | INFO | query execution done
[2023-03-24:20:15:55] | INFO | query: [ROLLBACK]
[2023-03-24:20:15:55] | INFO | query execution done
[2023-03-24:20:15:55] | INFO | query: [select concat(SUBSTR(ACCOUNTING_QUARTER_ID, 1, 4),'-Q',SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-24:20:15:56] | INFO | query execution done
[2023-03-24:20:15:56] | INFO | query: [ROLLBACK]
[2023-03-24:20:15:56] | INFO | query execution done
[2023-03-24:20:16:21] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:21] | INFO | query execution done
[2023-03-24:20:16:21] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:20:16:21] | INFO | query execution done
[2023-03-24:20:16:21] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:21] | INFO | query execution done
[2023-03-24:20:16:21] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:21] | INFO | query execution done
[2023-03-24:20:16:21] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:20:16:24] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:27] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:27] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select distinct TPR_ID,PRODUCT_STYLE_SO...]
[2023-03-24:20:16:27] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:27] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:27] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-24:20:16:27] | INFO | query execution done
[2023-03-24:20:16:27] | INFO | query: [ROLLBACK]
[2023-03-24:20:16:28] | INFO | query execution done
[2023-03-24:20:17:29] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select concat(SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [select concat(SUBSTR(ACCOUNTING_QUARTER_ID, 1, 4),'-Q',SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfpa".ddrpf.dept_core_tr...]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:30] | INFO | query: [select * from ksfpa.ddrpf.dept_core_trend]
[2023-03-24:20:17:30] | INFO | query execution done
[2023-03-24:20:17:31] | INFO | query: [ROLLBACK]
[2023-03-24:20:17:31] | INFO | query execution done
[2023-03-24:20:25:02] | INFO | query: [ROLLBACK]
[2023-03-24:20:25:03] | INFO | query execution done
[2023-03-24:20:25:03] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select min(DAY_DATE) as ny_start_date, ...]
[2023-03-24:20:25:03] | INFO | query execution done
[2023-03-24:20:25:03] | INFO | query: [ROLLBACK]
[2023-03-24:20:25:03] | INFO | query execution done
[2023-03-24:20:25:03] | INFO | query: [ROLLBACK]
[2023-03-24:20:25:03] | INFO | query execution done
[2023-03-24:20:25:03] | INFO | query: [select min(DAY_DATE) as ny_start_date, max(DAY_DATE) as ny_end_date from KSFPA.M...]
[2023-03-24:20:25:04] | INFO | query execution done
[2023-03-24:20:25:04] | INFO | query: [ROLLBACK]
[2023-03-24:20:25:04] | INFO | query execution done
[2023-03-24:21:29:58] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-24:21:29:58] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-24:21:29:58] | INFO | Setting use_openssl_only mode to False
[2023-03-24:21:29:59] | INFO | query: [select current_database(), current_schema();]
[2023-03-24:21:29:59] | INFO | query execution done
[2023-03-24:21:29:59] | INFO | query: [ROLLBACK]
[2023-03-24:21:29:59] | INFO | query execution done
[2023-03-24:21:29:59] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:00] | INFO | query execution done
[2023-03-24:21:30:00] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:21:30:00] | INFO | query execution done
[2023-03-24:21:30:00] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:00] | INFO | query execution done
[2023-03-24:21:30:00] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:00] | INFO | query execution done
[2023-03-24:21:30:00] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:21:30:01] | INFO | query execution done
[2023-03-24:21:30:03] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:03] | INFO | query execution done
[2023-03-24:21:30:33] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:33] | INFO | query execution done
[2023-03-24:21:30:33] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:21:30:33] | INFO | query execution done
[2023-03-24:21:30:33] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:33] | INFO | query execution done
[2023-03-24:21:30:33] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:33] | INFO | query execution done
[2023-03-24:21:30:33] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:21:30:35] | INFO | query execution done
[2023-03-24:21:30:39] | INFO | query: [ROLLBACK]
[2023-03-24:21:30:40] | INFO | query execution done
[2023-03-24:21:47:32] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-24:21:47:32] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-24:21:47:32] | INFO | Setting use_openssl_only mode to False
[2023-03-24:21:47:34] | INFO | query: [select current_database(), current_schema();]
[2023-03-24:21:47:34] | INFO | query execution done
[2023-03-24:21:47:34] | INFO | query: [ROLLBACK]
[2023-03-24:21:47:34] | INFO | query execution done
[2023-03-24:21:47:34] | INFO | query: [ROLLBACK]
[2023-03-24:21:47:34] | INFO | query execution done
[2023-03-24:21:47:34] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:21:47:34] | INFO | query execution done
[2023-03-24:21:47:34] | INFO | query: [ROLLBACK]
[2023-03-24:21:47:34] | INFO | query execution done
[2023-03-24:21:47:34] | INFO | query: [ROLLBACK]
[2023-03-24:21:47:34] | INFO | query execution done
[2023-03-24:21:47:34] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:21:47:35] | INFO | query execution done
[2023-03-24:21:47:38] | INFO | query: [ROLLBACK]
[2023-03-24:21:47:38] | INFO | query execution done
[2023-03-24:22:07:39] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-24:22:07:39] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-24:22:07:39] | INFO | Setting use_openssl_only mode to False
[2023-03-24:22:07:41] | INFO | query: [select current_database(), current_schema();]
[2023-03-24:22:07:41] | INFO | query execution done
[2023-03-24:22:07:41] | INFO | query: [ROLLBACK]
[2023-03-24:22:07:42] | INFO | query execution done
[2023-03-24:22:07:42] | INFO | query: [ROLLBACK]
[2023-03-24:22:07:42] | INFO | query execution done
[2023-03-24:22:07:42] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:22:07:42] | INFO | query execution done
[2023-03-24:22:07:42] | INFO | query: [ROLLBACK]
[2023-03-24:22:07:42] | INFO | query execution done
[2023-03-24:22:07:42] | INFO | query: [ROLLBACK]
[2023-03-24:22:07:42] | INFO | query execution done
[2023-03-24:22:07:42] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:22:07:46] | INFO | query execution done
[2023-03-24:22:07:48] | INFO | query: [ROLLBACK]
[2023-03-24:22:07:48] | INFO | query execution done
[2023-03-24:22:10:20] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-24:22:10:20] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-24:22:10:20] | INFO | Setting use_openssl_only mode to False
[2023-03-24:22:10:21] | INFO | query: [select current_database(), current_schema();]
[2023-03-24:22:10:21] | INFO | query execution done
[2023-03-24:22:10:21] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:21] | INFO | query execution done
[2023-03-24:22:10:21] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:21] | INFO | query execution done
[2023-03-24:22:10:21] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:22:10:21] | INFO | query execution done
[2023-03-24:22:10:21] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:21] | INFO | query execution done
[2023-03-24:22:10:21] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:22] | INFO | query execution done
[2023-03-24:22:10:22] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:22:10:23] | INFO | query execution done
[2023-03-24:22:10:26] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:26] | INFO | query execution done
[2023-03-24:22:10:27] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:27] | INFO | query execution done
[2023-03-24:22:10:27] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select distinct TPR_ID,PRODUCT_STYLE_SO...]
[2023-03-24:22:10:27] | INFO | query execution done
[2023-03-24:22:10:27] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:27] | INFO | query execution done
[2023-03-24:22:10:27] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:27] | INFO | query execution done
[2023-03-24:22:10:27] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-24:22:10:28] | INFO | query execution done
[2023-03-24:22:10:28] | INFO | query: [ROLLBACK]
[2023-03-24:22:10:28] | INFO | query execution done
[2023-03-24:22:12:50] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-24:22:12:50] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-24:22:12:50] | INFO | Setting use_openssl_only mode to False
[2023-03-24:22:12:51] | INFO | query: [select current_database(), current_schema();]
[2023-03-24:22:12:51] | INFO | query execution done
[2023-03-24:22:12:51] | INFO | query: [ROLLBACK]
[2023-03-24:22:12:51] | INFO | query execution done
[2023-03-24:22:12:51] | INFO | query: [ROLLBACK]
[2023-03-24:22:12:51] | INFO | query execution done
[2023-03-24:22:12:51] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-24:22:12:51] | INFO | query execution done
[2023-03-24:22:12:51] | INFO | query: [ROLLBACK]
[2023-03-24:22:12:51] | INFO | query execution done
[2023-03-24:22:12:51] | INFO | query: [ROLLBACK]
[2023-03-24:22:12:51] | INFO | query execution done
[2023-03-24:22:12:51] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-24:22:12:53] | INFO | query execution done
[2023-03-24:22:12:55] | INFO | query: [ROLLBACK]
[2023-03-24:22:12:55] | INFO | query execution done
[2023-03-24:22:13:24] | INFO | query: [ROLLBACK]
[2023-03-24:22:13:24] | INFO | query execution done
[2023-03-24:22:13:24] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select distinct TPR_ID,PRODUCT_STYLE_SO...]
[2023-03-24:22:13:24] | INFO | query execution done
[2023-03-24:22:13:24] | INFO | query: [ROLLBACK]
[2023-03-24:22:13:24] | INFO | query execution done
[2023-03-24:22:13:24] | INFO | query: [ROLLBACK]
[2023-03-24:22:13:24] | INFO | query execution done
[2023-03-24:22:13:24] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-24:22:13:24] | INFO | query execution done
[2023-03-24:22:13:25] | INFO | query: [ROLLBACK]
[2023-03-24:22:13:25] | INFO | query execution done
[2023-03-27:14:40:58] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:14:40:58] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-27:14:40:58] | INFO | Setting use_openssl_only mode to False
[2023-03-27:14:41:00] | INFO | query: [select current_database(), current_schema();]
[2023-03-27:14:41:00] | INFO | query execution done
[2023-03-27:14:41:00] | INFO | query: [ROLLBACK]
[2023-03-27:14:41:00] | INFO | query execution done
[2023-03-27:14:41:00] | INFO | query: [ROLLBACK]
[2023-03-27:14:41:00] | INFO | query execution done
[2023-03-27:14:41:00] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-27:14:41:00] | INFO | query execution done
[2023-03-27:14:41:01] | INFO | query: [ROLLBACK]
[2023-03-27:14:41:01] | INFO | query execution done
[2023-03-27:14:41:01] | INFO | query: [ROLLBACK]
[2023-03-27:14:41:01] | INFO | query execution done
[2023-03-27:14:41:01] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-27:14:41:05] | INFO | query execution done
[2023-03-27:14:41:06] | INFO | query: [ROLLBACK]
[2023-03-27:14:41:06] | INFO | query execution done
[2023-03-27:14:43:34] | INFO | query: [ROLLBACK]
[2023-03-27:14:43:35] | INFO | query execution done
[2023-03-27:14:43:35] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select distinct TPR_ID,PRODUCT_STYLE_SO...]
[2023-03-27:14:43:35] | INFO | query execution done
[2023-03-27:14:43:35] | INFO | query: [ROLLBACK]
[2023-03-27:14:43:35] | INFO | query execution done
[2023-03-27:14:43:35] | INFO | query: [ROLLBACK]
[2023-03-27:14:43:35] | INFO | query execution done
[2023-03-27:14:43:35] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-27:14:43:36] | INFO | query execution done
[2023-03-27:14:43:36] | INFO | query: [ROLLBACK]
[2023-03-27:14:43:37] | INFO | query execution done
[2023-03-27:14:49:12] | INFO | query: [ROLLBACK]
[2023-03-27:14:49:12] | INFO | query execution done
[2023-03-27:14:49:12] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select concat(SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-27:14:49:12] | INFO | query execution done
[2023-03-27:14:49:12] | INFO | query: [ROLLBACK]
[2023-03-27:14:49:12] | INFO | query execution done
[2023-03-27:14:49:12] | INFO | query: [ROLLBACK]
[2023-03-27:14:49:12] | INFO | query execution done
[2023-03-27:14:49:12] | INFO | query: [select concat(SUBSTR(ACCOUNTING_QUARTER_ID, 1, 4),'-Q',SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-27:14:49:13] | INFO | query execution done
[2023-03-27:14:49:13] | INFO | query: [ROLLBACK]
[2023-03-27:14:49:13] | INFO | query execution done
[2023-03-27:14:50:14] | INFO | query: [ROLLBACK]
[2023-03-27:14:50:14] | INFO | query execution done
[2023-03-27:14:50:14] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfpa".ddrpf.dept_core_tr...]
[2023-03-27:14:50:14] | INFO | query execution done
[2023-03-27:14:50:14] | INFO | query: [ROLLBACK]
[2023-03-27:14:50:14] | INFO | query execution done
[2023-03-27:14:50:14] | INFO | query: [ROLLBACK]
[2023-03-27:14:50:14] | INFO | query execution done
[2023-03-27:14:50:14] | INFO | query: [select * from ksfpa.ddrpf.dept_core_trend]
[2023-03-27:14:50:14] | INFO | query execution done
[2023-03-27:14:50:14] | INFO | query: [ROLLBACK]
[2023-03-27:14:50:15] | INFO | query execution done
[2023-03-27:14:50:59] | INFO | query: [ROLLBACK]
[2023-03-27:14:51:00] | INFO | query execution done
[2023-03-27:14:51:00] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select min(DAY_DATE) as ny_start_date, ...]
[2023-03-27:14:51:00] | INFO | query execution done
[2023-03-27:14:51:00] | INFO | query: [ROLLBACK]
[2023-03-27:14:51:00] | INFO | query execution done
[2023-03-27:14:51:00] | INFO | query: [ROLLBACK]
[2023-03-27:14:51:00] | INFO | query execution done
[2023-03-27:14:51:00] | INFO | query: [select min(DAY_DATE) as ny_start_date, max(DAY_DATE) as ny_end_date from KSFPA.M...]
[2023-03-27:14:51:00] | INFO | query execution done
[2023-03-27:14:51:00] | INFO | query: [ROLLBACK]
[2023-03-27:14:51:00] | INFO | query execution done
[2023-03-27:15:17:19] | INFO | query: [ROLLBACK]
[2023-03-27:15:17:19] | INFO | query execution done
[2023-03-27:15:17:19] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ " select distinct concat('F',substr(ACCO...]
[2023-03-27:15:17:19] | INFO | query execution done
[2023-03-27:15:17:19] | INFO | query: [ROLLBACK]
[2023-03-27:15:17:19] | INFO | query execution done
[2023-03-27:15:17:19] | INFO | query: [ROLLBACK]
[2023-03-27:15:17:19] | INFO | query execution done
[2023-03-27:15:17:19] | INFO | query: [select distinct concat('F',substr(ACCOUNTING_YEAR_ID,3,2),'P',to_number(substr(A...]
[2023-03-27:15:17:20] | INFO | query execution done
[2023-03-27:15:17:20] | INFO | query: [ROLLBACK]
[2023-03-27:15:17:20] | INFO | query execution done
[2023-03-27:16:28:36] | INFO | query: [delete from ksfta.ddrpf.prepped_input_data_options where run_date = '2023-03-27'...]
[2023-03-27:16:28:37] | INFO | query execution done
[2023-03-27:16:28:37] | INFO | query: [COMMIT]
[2023-03-27:16:28:37] | INFO | query execution done
[2023-03-27:16:28:37] | INFO | query: [ROLLBACK]
[2023-03-27:16:28:37] | INFO | query execution done
[2023-03-27:16:28:39] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:16:28:39] | INFO | query: [ROLLBACK]
[2023-03-27:16:28:39] | INFO | query execution done
[2023-03-27:16:28:39] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:16:28:39] | INFO | query execution done
[2023-03-27:16:28:39] | INFO | query: [ROLLBACK]
[2023-03-27:16:28:39] | INFO | query execution done
[2023-03-27:16:28:51] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:16:28:57] | INFO | query execution done
[2023-03-27:16:28:57] | INFO | query: [ROLLBACK]
[2023-03-27:16:28:57] | INFO | query execution done
[2023-03-27:16:28:57] | INFO | query: [ROLLBACK]
[2023-03-27:16:28:57] | INFO | query execution done
[2023-03-27:16:30:10] | INFO | query: [delete from ksfta.ddrpf.prepped_input_data_options where run_date = '2023-03-27'...]
[2023-03-27:16:30:11] | INFO | query execution done
[2023-03-27:16:30:11] | INFO | query: [COMMIT]
[2023-03-27:16:30:11] | INFO | query execution done
[2023-03-27:16:30:11] | INFO | query: [ROLLBACK]
[2023-03-27:16:30:11] | INFO | query execution done
[2023-03-27:16:32:21] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:16:32:21] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-27:16:32:22] | INFO | Setting use_openssl_only mode to False
[2023-03-27:16:32:24] | INFO | query: [select current_database(), current_schema();]
[2023-03-27:16:32:24] | INFO | query execution done
[2023-03-27:16:32:24] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:24] | INFO | query execution done
[2023-03-27:16:32:24] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:24] | INFO | query execution done
[2023-03-27:16:32:24] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-27:16:32:25] | INFO | query execution done
[2023-03-27:16:32:25] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:25] | INFO | query execution done
[2023-03-27:16:32:25] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:25] | INFO | query execution done
[2023-03-27:16:32:25] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-27:16:32:26] | INFO | query execution done
[2023-03-27:16:32:31] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:31] | INFO | query execution done
[2023-03-27:16:32:31] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:31] | INFO | query execution done
[2023-03-27:16:32:31] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select distinct TPR_ID,PRODUCT_STYLE_SO...]
[2023-03-27:16:32:31] | INFO | query execution done
[2023-03-27:16:32:31] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:31] | INFO | query execution done
[2023-03-27:16:32:31] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:31] | INFO | query execution done
[2023-03-27:16:32:31] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-27:16:32:31] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select concat(SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [select concat(SUBSTR(ACCOUNTING_QUARTER_ID, 1, 4),'-Q',SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:32] | INFO | query execution done
[2023-03-27:16:32:32] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfpa".ddrpf.dept_core_tr...]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [select * from ksfpa.ddrpf.dept_core_trend]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select min(DAY_DATE) as ny_start_date, ...]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:33] | INFO | query execution done
[2023-03-27:16:32:33] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:34] | INFO | query execution done
[2023-03-27:16:32:34] | INFO | query: [select min(DAY_DATE) as ny_start_date, max(DAY_DATE) as ny_end_date from KSFPA.M...]
[2023-03-27:16:32:34] | INFO | query execution done
[2023-03-27:16:32:34] | INFO | query: [ROLLBACK]
[2023-03-27:16:32:34] | INFO | query execution done
[2023-03-27:16:33:28] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:16:33:28] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-27:16:33:29] | INFO | query: [select current_database(), current_schema();]
[2023-03-27:16:33:29] | INFO | query execution done
[2023-03-27:16:33:29] | INFO | query: [ROLLBACK]
[2023-03-27:16:33:29] | INFO | query execution done
[2023-03-27:16:33:29] | INFO | query: [ROLLBACK]
[2023-03-27:16:33:29] | INFO | query execution done
